,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position,Last Season,playerStrippedEspn,EspnHeadshot
84,8462114.0,Sami Kapanen,PHI,R,https://assets.nhle.com/mugs/nhl/20072008/PHI/8462114.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,24.0,samikapanen,52.0,1973-06-14,Vantaa,,FIN,FIN,70.0,185.0,1995,HFD,4,9,87,2007-2008,samikapanen,
85,8458536.0,Dean McAmmond,NJD,C,https://assets.nhle.com/mugs/nhl/20092010/NJD/8458536.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,11.0,deanmcammond,52.0,1973-06-15,Grand Cache,AB,CAN,CAN,71.0,195.0,1991,CHI,1,22,22,2009-2010,deanmcammond,
86,8459024.0,Jere Lehtinen,DAL,R,https://assets.nhle.com/mugs/nhl/20092010/DAL/8459024.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,26.0,jerelehtinen,52.0,1973-06-24,Espoo,,FIN,FIN,72.0,194.0,1992,MNS,4,16,88,2009-2010,jerelehtinen,
87,8459053.0,Adrian Aucoin,CBJ,D,https://assets.nhle.com/mugs/nhl/20122013/CBJ/8459053.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,33.0,adrianaucoin,52.0,1973-07-03,Ottawa,ON,CAN,CAN,74.0,215.0,1992,VAN,5,21,117,2012-2013,adrianaucoin,
88,8459547.0,Scott Walker,WSH,R,https://assets.nhle.com/mugs/nhl/20092010/WSH/8459547.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,24.0,scottwalker,52.0,1973-07-19,Cambridge,ON,CAN,CAN,70.0,196.0,1993,VAN,5,20,124,2009-2010,scottwalker,
89,8458520.0,Peter Forsberg,COL,C,https://assets.nhle.com/mugs/nhl/20102011/COL/8458520.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,21.0,peterforsberg,52.0,1973-07-20,Ornskoldsvik,,SWE,SWE,72.0,205.0,1991,PHI,1,6,6,2010-2011,peterforsberg,
90,8458541.0,Steve Staios,NYI,D,https://assets.nhle.com/mugs/nhl/20112012/NYI/8458541.png,https://assets.nhle.com/logos/nhl/svg/NYI_20102011-20162017_light.svg,24.0,stevestaios,52.0,1973-07-28,Hamilton,ON,CAN,CAN,73.0,200.0,1991,STL,2,5,27,2011-2012,stevestaios,
91,8458530.0,Markus Naslund,NYR,L,https://assets.nhle.com/mugs/nhl/20082009/NYR/8458530.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,91.0,markusnaslund,52.0,1973-07-30,Ornskoldsvik,,SWE,SWE,72.0,191.0,1991,PIT,1,16,16,2008-2009,markusnaslund,
92,8459587.0,Todd Marchant,ANA,C,https://assets.nhle.com/mugs/nhl/20102011/ANA/8459587.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,22.0,toddmarchant,52.0,1973-08-12,Buffalo,NY,USA,USA,70.0,180.0,1993,NYR,7,8,164,2010-2011,toddmarchant,
93,8459596.0,Andrew Brunette,CHI,L,https://assets.nhle.com/mugs/nhl/20112012/CHI/8459596.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,15.0,andrewbrunette,51.0,1973-08-24,Sudbury,ON,CAN,CAN,73.0,215.0,1993,WSH,7,18,174,2011-2012,andrewbrunette,
94,8458517.0,Scott Niedermayer,ANA,D,https://assets.nhle.com/mugs/nhl/20092010/ANA/8458517.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,27.0,scottniedermayer,51.0,1973-08-31,Edmonton,AB,CAN,CAN,73.0,194.0,1991,N.J,1,3,3,2009-2010,scottniedermayer,
95,8467844.0,Jason Blake,ANA,L,https://assets.nhle.com/mugs/nhl/20112012/ANA/8467844.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,33.0,jasonblake,51.0,1973-09-02,Moorhead,MN,USA,USA,70.0,190.0,-,-,-,-,-,2011-2012,jasonblake,
96,8473981.0,Magnus Johansson,FLA,D,https://assets.nhle.com/mugs/nhl/20072008/FLA/8473981.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,6.0,magnusjohansson,51.0,1973-09-04,Linkoping,,SWE,SWE,71.0,180.0,-,-,-,-,-,2007-2008,magnusjohansson,
97,8458524.0,Martin Lapointe,OTT,R,https://assets.nhle.com/mugs/nhl/20072008/OTT/8458524.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,28.0,martinlapointe,51.0,1973-09-12,Ville St. Pierre,QC,CAN,CAN,71.0,215.0,1991,DET,1,10,10,2007-2008,martinlapointe,
98,8467856.0,Brian Rafalski,DET,D,https://assets.nhle.com/mugs/nhl/20102011/DET/8467856.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,28.0,brianrafalski,51.0,1973-09-28,Dearborn,MI,USA,USA,70.0,194.0,-,-,-,-,-,2010-2011,brianrafalski,
99,8458954.0,Jason Smith,OTT,D,https://assets.nhle.com/mugs/nhl/20082009/OTT/8458954.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,21.0,jasonsmith,51.0,1973-11-02,Calgary,AB,CAN,CAN,75.0,220.0,1992,N.J,1,18,18,2008-2009,jasonsmith,
100,8467949.0,Frantisek Kaberle,CAR,D,https://assets.nhle.com/mugs/nhl/20082009/CAR/8467949.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,5.0,frantisekkaberle,51.0,1973-11-08,Kladno,,CZE,CZE,72.0,190.0,1999,L.A,3,10,76,2008-2009,frantisekkaberle,
101,8458943.0,Cory Stillman,CAR,L,https://assets.nhle.com/mugs/nhl/20102011/CAR/8458943.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,61.0,corystillman,51.0,1973-12-20,Peterborough,ON,CAN,CAN,72.0,193.0,1992,CGY,1,6,6,2010-2011,corystillman,
102,8458978.0,Sergei Brylin,NJD,L,https://assets.nhle.com/mugs/nhl/20072008/NJD/8458978.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,18.0,sergeibrylin,51.0,1974-01-13,Moscow,,RUS,RUS,70.0,190.0,1992,N.J,2,18,42,2007-2008,sergeibrylin,
103,8459094.0,Ian Laperriere,PHI,R,https://assets.nhle.com/mugs/nhl/20092010/PHI/8459094.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,14.0,ianlaperriere,51.0,1974-01-19,Montreal,QC,CAN,CAN,73.0,200.0,1992,STL,7,14,158,2009-2010,ianlaperriere,
104,8467439.0,Jaroslav Spacek,CAR,D,https://assets.nhle.com/mugs/nhl/20112012/CAR/8467439.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,8.0,jaroslavspacek,51.0,1974-02-11,Rokycany,,CZE,CZE,72.0,210.0,1998,FLA,5,3,117,2011-2012,jaroslavspacek,
105,8467323.0,Mark Mowers,ANA,R,https://assets.nhle.com/mugs/nhl/20072008/ANA/8467323.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,28.0,markmowers,51.0,1974-02-16,Decatur,GA,USA,USA,71.0,174.0,-,-,-,-,-,2007-2008,markmowers,
106,8458976.0,Michael Peca,CBJ,C,https://assets.nhle.com/mugs/nhl/20082009/CBJ/8458976.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,19.0,michaelpeca,51.0,1974-03-26,Toronto,ON,CAN,CAN,71.0,183.0,1992,VAN,2,16,40,2008-2009,michaelpeca,
107,8458938.0,Roman Hamrlik,NYR,D,https://assets.nhle.com/mugs/nhl/20122013/NYR/8458938.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,40.0,romanhamrlik,51.0,1974-04-12,Zlin,,CZE,CZE,74.0,206.0,1992,T.B,1,1,1,2012-2013,romanhamrlik,
108,8458951.0,Sergei Gonchar,MTL,D,https://assets.nhle.com/mugs/nhl/20142015/MTL/8458951.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,55.0,sergeigonchar,51.0,1974-04-13,Chelyabinsk,,RUS,RUS,74.0,210.0,1992,WSH,1,14,14,2014-2015,sergeigonchar,
109,8459122.0,Stephane Yelle,COL,C,https://assets.nhle.com/mugs/nhl/20092010/COL/8459122.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,18.0,stephaneyelle,51.0,1974-05-09,Ottawa,ON,CAN,CAN,74.0,182.0,1992,N.J,8,18,186,2009-2010,stephaneyelle,
110,8462823.0,Glen Metropolit,MTL,C,https://assets.nhle.com/mugs/nhl/20092010/MTL/8462823.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,15.0,glenmetropolit,51.0,1974-06-25,Toronto,ON,CAN,CAN,70.0,196.0,-,-,-,-,-,2009-2010,glenmetropolit,
111,8460719.0,Steve Sullivan,NJD,L,https://assets.nhle.com/mugs/nhl/20122013/NJD/8460719.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,15.0,stevesullivan,51.0,1974-07-06,Timmins,ON,CAN,CAN,69.0,165.0,1994,N.J,9,25,233,2012-2013,stevesullivan,
112,8467519.0,Karlis Skrastins,DAL,D,https://assets.nhle.com/mugs/nhl/20102011/DAL/8467519.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,37.0,karlisskrastins,51.0,1974-07-09,Riga,,LVA,LVA,74.0,208.0,1998,NSH,9,2,230,2010-2011,karlisskrastins,
113,8465992.0,Aaron Downey,DET,R,https://assets.nhle.com/mugs/nhl/20082009/DET/8465992.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,44.0,aarondowney,50.0,1974-08-27,Shelburne,ON,CAN,CAN,73.0,215.0,-,-,-,-,-,2008-2009,aarondowney,
114,8465202.0,Sami Salo,TBL,D,https://assets.nhle.com/mugs/nhl/20132014/TBL/8465202.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,6.0,samisalo,50.0,1974-09-02,Turku,,FIN,FIN,75.0,215.0,1996,OTT,9,24,239,2013-2014,samisalo,
115,8459004.0,Craig Rivet,CBJ,D,https://assets.nhle.com/mugs/nhl/20102011/CBJ/8459004.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,52.0,craigrivet,50.0,1974-09-13,North Bay,ON,CAN,CAN,74.0,207.0,1992,MTL,3,20,68,2010-2011,craigrivet,
116,8466109.0,Mike Johnson,STL,R,https://assets.nhle.com/mugs/nhl/20072008/STL/8466109.png,https://assets.nhle.com/logos/nhl/svg/STL_20002001-20072008_light.svg,20.0,michaeljohnson,50.0,1974-10-03,Scarborough,ON,CAN,CAN,74.0,202.0,1992,MNS,6,10,130,2007-2008,mikejohnson,
117,8459446.0,Kevyn Adams,CHI,C,https://assets.nhle.com/mugs/nhl/20072008/CHI/8459446.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,17.0,kevynadams,50.0,1974-10-08,Washington,DC,USA,USA,73.0,200.0,1993,BOS,1,25,25,2007-2008,kevynadams,
118,8460556.0,Freddy Modin,CGY,L,https://assets.nhle.com/mugs/nhl/20102011/CGY/8460556.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,19.0,freddymodin,50.0,1974-10-08,Sundsvall,,SWE,SWE,76.0,220.0,1994,TOR,3,12,64,2010-2011,freddymodin,
119,8459424.0,Chris Pronger,PHI,D,https://assets.nhle.com/mugs/nhl/20112012/PHI/8459424.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,,chrispronger,50.0,1974-10-10,Dryden,ON,CAN,CAN,78.0,188.0,1993,HFD,1,2,2,2011-2012,chrispronger,
120,8459429.0,Jason Arnott,STL,C,https://assets.nhle.com/mugs/nhl/20112012/STL/8459429.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,44.0,jasonarnott,50.0,1974-10-11,Collingwood,ON,CAN,CAN,77.0,220.0,1993,EDM,1,7,7,2011-2012,jasonarnott,
121,8459426.0,Paul Kariya,STL,L,https://assets.nhle.com/mugs/nhl/20092010/STL/8459426.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,9.0,paulkariya,50.0,1974-10-16,Vancouver,BC,CAN,CAN,70.0,185.0,1993,ANA,1,4,4,2009-2010,paulkariya,
122,8459534.0,Miroslav Satan,BOS,R,https://assets.nhle.com/mugs/nhl/20092010/BOS/8459534.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,81.0,miroslavsatan,50.0,1974-10-22,Topolcany,,SVK,SVK,75.0,191.0,1993,EDM,5,7,111,2009-2010,miroslavsatan,
123,8459514.0,Jamal Mayers,CHI,R,https://assets.nhle.com/mugs/nhl/20122013/CHI/8459514.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,22.0,jamalmayers,50.0,1974-10-24,Toronto,ON,CAN,CAN,73.0,222.0,1993,STL,4,11,89,2012-2013,jamalmayers,
124,8464962.0,Ruslan Salei,DET,D,https://assets.nhle.com/mugs/nhl/20102011/DET/8464962.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,24.0,ruslansalei,50.0,1974-11-02,Minsk,,BLR,BLR,73.0,212.0,1996,ANA,1,9,9,2010-2011,ruslansalei,
125,8459442.0,Saku Koivu,ANA,C,https://assets.nhle.com/mugs/nhl/20132014/ANA/8459442.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,11.0,sakukoivu,50.0,1974-11-23,Turku,,FIN,FIN,70.0,181.0,1993,MTL,1,21,21,2013-2014,sakukoivu,
126,8459648.0,Pavol Demitra,VAN,R,https://assets.nhle.com/mugs/nhl/20092010/VAN/8459648.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,38.0,pavoldemitra,50.0,1974-11-29,Dubnica nad Váhom,,SVK,SVK,72.0,200.0,1993,OTT,9,19,227,2009-2010,pavoldemitra,
127,8459454.0,Jay Pandolfo,BOS,L,https://assets.nhle.com/mugs/nhl/20122013/BOS/8459454.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,29.0,jaypandolfo,50.0,1974-12-27,Winchester,MA,USA,USA,73.0,190.0,1993,N.J,2,6,32,2012-2013,jaypandolfo,
128,8459427.0,Rob Niedermayer,BUF,C,https://assets.nhle.com/mugs/nhl/20102011/BUF/8459427.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,20.0,robniedermayer,50.0,1974-12-28,Cassiar,BC,CAN,CAN,74.0,203.0,1993,FLA,1,5,5,2010-2011,robniedermayer,
129,8459687.0,Scott Nichol,STL,C,https://assets.nhle.com/mugs/nhl/20122013/STL/8459687.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,12.0,scottnichol,50.0,1974-12-31,Edmonton,AB,CAN,CAN,68.0,179.0,1993,BUF,11,12,272,2012-2013,scottnichol,
130,8459640.0,Mike Grier,BUF,R,https://assets.nhle.com/mugs/nhl/20102011/BUF/8459640.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,25.0,michaelgrier,50.0,1975-01-05,Detroit,MI,USA,USA,73.0,224.0,1993,STL,9,11,219,2010-2011,mikegrier,
131,8459443.0,Anders Eriksson,NYR,D,https://assets.nhle.com/mugs/nhl/20092010/NYR/8459443.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,25.0,anderseriksson,50.0,1975-01-09,Bollnas,,SWE,SWE,75.0,224.0,1993,DET,1,22,22,2009-2010,anderseriksson,
132,8459469.0,Rory Fitzpatrick,PHI,D,https://assets.nhle.com/mugs/nhl/20072008/PHI/8459469.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,8.0,roryfitzpat,50.0,1975-01-11,Rochester,NY,USA,USA,74.0,210.0,1993,MTL,2,21,47,2007-2008,roryfitzpat,
133,8460757.0,Dick Tarnstrom,CBJ,D,https://assets.nhle.com/mugs/nhl/20072008/CBJ/8460757.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,23.0,dicktarnstrom,50.0,1975-01-20,Sundbyberg,,SWE,SWE,73.0,205.0,1994,NYI,11,12,272,2007-2008,dicktarnstrom,
134,8459455.0,David Vyborny,CBJ,R,https://assets.nhle.com/mugs/nhl/20072008/CBJ/8459455.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,9.0,davidvyborny,50.0,1975-01-22,Jihlava,,CZE,CZE,70.0,181.0,1993,EDM,2,7,33,2007-2008,davidvyborny,
135,8459450.0,Shean Donovan,OTT,R,https://assets.nhle.com/mugs/nhl/20092010/OTT/8459450.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,10.0,sheandonovan,50.0,1975-01-22,Timmins,ON,CAN,CAN,75.0,218.0,1993,S.J,2,2,28,2009-2010,sheandonovan,
136,8459444.0,Todd Bertuzzi,DET,R,https://assets.nhle.com/mugs/nhl/20132014/DET/8459444.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,44.0,toddbertuzzi,50.0,1975-02-02,Sudbury,ON,CAN,CAN,75.0,229.0,1993,NYI,1,23,23,2013-2014,toddbertuzzi,
137,8460639.0,Andre Roy,CGY,R,https://assets.nhle.com/mugs/nhl/20082009/CGY/8460639.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,27.0,andreroy,50.0,1975-02-08,Port Chester,NY,USA,USA,76.0,229.0,1994,BOS,6,21,151,2008-2009,andreroy,
138,8459428.0,Viktor Kozlov,WSH,C,https://assets.nhle.com/mugs/nhl/20082009/WSH/8459428.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,25.0,viktorkozlov,50.0,1975-02-14,Togliatti,,RUS,RUS,76.0,232.0,1993,S.J,1,6,6,2008-2009,viktorkozlov,
139,8459492.0,Vinny Prospal,CBJ,L,https://assets.nhle.com/mugs/nhl/20122013/CBJ/8459492.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,22.0,vinnyprospal,50.0,1975-02-17,Ceské Budejovice,,CZE,CZE,74.0,191.0,1993,PHI,3,19,71,2012-2013,vinnyprospal,
140,8459433.0,Brendan Witt,NYI,D,https://assets.nhle.com/mugs/nhl/20092010/NYI/8459433.png,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,32.0,brendanwitt,50.0,1975-02-20,Humboldt,SK,CAN,CAN,74.0,223.0,1993,WSH,1,11,11,2009-2010,brendanwitt,
141,8468577.0,Niclas Wallin,SJS,D,https://assets.nhle.com/mugs/nhl/20102011/SJS/8468577.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,7.0,niclaswallin,50.0,1975-02-20,Boden,,SWE,SWE,75.0,220.0,2000,CAR,4,1,97,2010-2011,niclaswallin,
142,8462209.0,P.J. Axelsson,BOS,L,https://assets.nhle.com/mugs/nhl/20082009/BOS/8462209.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,11.0,pjaxelsson,50.0,1975-02-26,Kungalv,,SWE,SWE,73.0,188.0,1995,BOS,7,21,177,2008-2009,pjaxelsson,
143,8467304.0,Andy Sutton,EDM,D,https://assets.nhle.com/mugs/nhl/20112012/EDM/8467304.png,https://assets.nhle.com/logos/nhl/svg/EDM_20112012-20162017_light.svg,25.0,andysutton,50.0,1975-03-10,Kingston,ON,CAN,CAN,78.0,245.0,-,-,-,-,-,2011-2012,andysutton,
144,8459441.0,Landon Wilson,DAL,R,https://assets.nhle.com/mugs/nhl/20082009/DAL/8459441.png,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,22.0,landonwilson,50.0,1975-03-13,St. Louis,MO,USA,USA,75.0,224.0,1993,TOR,1,19,19,2008-2009,landonwilson,
145,8459574.0,Darcy Tucker,COL,R,https://assets.nhle.com/mugs/nhl/20092010/COL/8459574.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,16.0,darcytucker,50.0,1975-03-15,Castor,AB,CAN,CAN,70.0,178.0,1993,MTL,6,21,151,2009-2010,darcytucker,
146,8459670.0,Kimmo Timonen,CHI,D,https://assets.nhle.com/mugs/nhl/20142015/CHI/8459670.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,44.0,kimmotimonen,50.0,1975-03-18,Kuopio,,FIN,FIN,70.0,194.0,1993,L.A,10,16,250,2014-2015,kimmotimonen,
147,8459527.0,Shawn Bates,NYI,C,https://assets.nhle.com/mugs/nhl/20072008/NYI/8459527.png,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,17.0,shawnbates,50.0,1975-04-03,Medford,MA,USA,USA,72.0,210.0,1993,BOS,4,25,103,2007-2008,shawnbates,
148,8459628.0,Hal Gill,PHI,D,https://assets.nhle.com/mugs/nhl/20132014/PHI/8459628.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,75.0,halgill,50.0,1975-04-06,Concord,MA,USA,USA,79.0,243.0,1993,BOS,8,25,207,2013-2014,halgill,
149,8466392.0,Todd White,NYR,C,https://assets.nhle.com/mugs/nhl/20102011/NYR/8466392.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,12.0,toddwhite,50.0,1975-05-21,Kanata,ON,CAN,CAN,70.0,198.0,-,-,-,-,-,2010-2011,toddwhite,
150,8459462.0,Bryan McCabe,NYR,D,https://assets.nhle.com/mugs/nhl/20102011/NYR/8459462.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,28.0,bryanmccabe,50.0,1975-06-08,St. Catharines,ON,CAN,CAN,74.0,223.0,1993,NYI,2,14,40,2010-2011,bryanmccabe,
151,8466378.0,Martin St. Louis,NYR,R,https://assets.nhle.com/mugs/nhl/20142015/NYR/8466378.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,26.0,martinstlouis,50.0,1975-06-18,Laval,QC,CAN,CAN,68.0,180.0,-,-,-,-,-,2014-2015,martinstlouis,
152,8459493.0,Marek Malik,TBL,D,https://assets.nhle.com/mugs/nhl/20082009/TBL/8459493.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,22.0,marekmalik,50.0,1975-06-24,Ostrava,,CZE,CZE,78.0,235.0,1993,HFD,3,20,72,2008-2009,marekmalik,
153,8459425.0,Chris Gratton,CBJ,C,https://assets.nhle.com/mugs/nhl/20082009/CBJ/8459425.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,77.0,chrisgratton,50.0,1975-07-05,Brantford,ON,CAN,CAN,76.0,226.0,1993,T.B,1,3,3,2008-2009,chrisgratton,
154,8459558.0,Alain Nasreddine,PIT,D,https://assets.nhle.com/mugs/nhl/20072008/PIT/8459558.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,32.0,alainnasreddine,50.0,1975-07-10,Montreal,QC,CAN,CAN,73.0,204.0,1993,FLA,6,5,135,2007-2008,alainnasreddine,
155,8468534.0,Andreas Lilja,PHI,D,https://assets.nhle.com/mugs/nhl/20122013/PHI/8468534.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,6.0,andreaslilja,50.0,1975-07-13,Helsingborg,,SWE,SWE,75.0,220.0,2000,L.A,2,24,54,2012-2013,andreaslilja,
156,8460555.0,Jason Strudwick,EDM,D,https://assets.nhle.com/mugs/nhl/20102011/EDM/8460555.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,43.0,jasonstrudwick,50.0,1975-07-17,Edmonton,AB,CAN,CAN,76.0,226.0,1994,NYI,3,11,63,2010-2011,jasonstrudwick,
157,8459457.0,Jamie Langenbrunner,STL,R,https://assets.nhle.com/mugs/nhl/20122013/STL/8459457.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,15.0,jamielangenbrunner,50.0,1975-07-24,Cloquet,MN,USA,USA,73.0,205.0,1993,DAL,2,9,35,2012-2013,jamielangenbrunner,
158,8459538.0,Nolan Pratt,BUF,D,https://assets.nhle.com/mugs/nhl/20072008/BUF/8459538.png,https://assets.nhle.com/logos/nhl/svg/BUF_20062007-20092010_light.svg,4.0,nolanpratt,49.0,1975-08-14,Fort McMurray,AB,CAN,CAN,75.0,207.0,1993,HFD,5,11,115,2007-2008,nolanpratt,
159,8459461.0,Brendan Morrison,CHI,C,https://assets.nhle.com/mugs/nhl/20112012/CHI/8459461.png,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,17.0,brendanmorrison,49.0,1975-08-15,Pitt Meadows,BC,CAN,CAN,71.0,176.0,1993,N.J,2,13,39,2011-2012,brendanmorrison,
160,8459571.0,Andreas Karlsson,TBL,C,https://assets.nhle.com/mugs/nhl/20072008/TBL/8459571.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,24.0,andreaskarlsson,49.0,1975-08-19,Luvika,,SWE,SWE,76.0,201.0,1993,CGY,6,18,148,2007-2008,andreaskarlsson,
161,8467393.0,Jarkko Ruutu,ANA,L,https://assets.nhle.com/mugs/nhl/20102011/ANA/8467393.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,37.0,jarkkoruutu,49.0,1975-08-23,Helsinki,,FIN,FIN,73.0,204.0,1998,VAN,3,10,68,2010-2011,jarkkoruutu,
162,8460504.0,Ethan Moreau,LAK,L,https://assets.nhle.com/mugs/nhl/20112012/LAK/8460504.png,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,17.0,ethanmoreau,49.0,1975-09-22,Huntsville,ON,CAN,CAN,75.0,223.0,1994,CHI,1,14,14,2011-2012,ethanmoreau,
163,8467857.0,Jason Krog,VAN,C,https://assets.nhle.com/mugs/nhl/20082009/VAN/8467857.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,40.0,jasonkrog,49.0,1975-10-09,Fernie,BC,CAN,CAN,71.0,185.0,-,-,-,-,-,2008-2009,jasonkrog,
164,8466110.0,Randy Robitaille,OTT,C,https://assets.nhle.com/mugs/nhl/20072008/OTT/8466110.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,27.0,randyrobitaille,49.0,1975-10-12,Ottawa,ON,CAN,CAN,71.0,200.0,-,-,-,-,-,2007-2008,randyrobitaille,
165,8467137.0,Pete Vandermeer,PHX,L,https://assets.nhle.com/mugs/nhl/20072008/PHX/8467137.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,75.0,petevandermeer,49.0,1975-10-14,Red Deer,AB,CAN,CAN,72.0,212.0,-,-,-,-,-,2007-2008,petevandermeer,
166,8465914.0,Francis Bouillon,MTL,D,https://assets.nhle.com/mugs/nhl/20132014/MTL/8465914.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,55.0,francisbouillon,49.0,1975-10-17,New York City,NY,USA,USA,68.0,194.0,-,-,-,-,-,2013-2014,francisbouillon,
167,8466399.0,Eric Perrin,ATL,C,https://assets.nhle.com/mugs/nhl/20082009/ATL/8466399.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,11.0,ericperrin,49.0,1975-11-01,Laval,QC,CAN,CAN,69.0,180.0,-,-,-,-,-,2008-2009,ericperrin,
